Time [s],Packet ID,MOSI,MISO
5.065241166666667,3708,0x26,
5.065399750000000,3709,0x3C,
5.066668666666667,3710,0x0C,
5.069347583333333,3711,0x20,
5.069453333333334,3711,0x38,
5.070634250000000,3712,0x3A,
5.070986833333333,3713,0x2D,
5.072555416666667,3714,0x03,
5.086110000000000,3715,0x26,
5.086268833333333,3716,0x3C,
5.087539583333333,3717,0x0C,
5.090009916666666,3718,0x2A,
5.090115750000000,3718,0x38,
5.091297666666667,3719,0x3A,
5.091650500000000,3720,0x2D,
5.093537500000000,3721,0x26,
5.093696166666667,3722,0x3C,
5.094965750000000,3723,0x2C,
5.097539750000000,3724,0x2C,
5.097645583333334,3724,0x34,
5.098826666666667,3725,0x3A,
5.099179250000000,3726,0x2D,
5.101171000000000,3727,0x26,
5.101329666666667,3728,0x3C,
5.102598750000000,3729,0x2C,
5.105066333333333,3730,0x25,
5.105172083333334,3730,0x38,
5.106353000000000,3731,0x3A,
5.106705500000000,3732,0x2D,
5.108697250000000,3733,0x26,
5.108855916666666,3734,0x3C,
5.110125000000000,3735,0x2C,
5.112486916666667,3736,0x3E,
5.112592583333333,3736,0x34,
5.113773416666667,3737,0x3A,
5.114125916666667,3738,0x2D,
5.116117333333333,3739,0x26,
5.116276000000000,3740,0x3C,
5.117544916666667,3741,0x2C,
5.120118000000000,3742,0x2C,
5.120223666666667,3742,0x34,
5.121404500000000,3743,0x3A,
5.121756916666667,3744,0x2D,
5.123748333333333,3745,0x26,
5.123906916666667,3746,0x3C,
5.125175916666667,3747,0x2C,
5.127643333333333,3748,0x2E,
5.127749083333334,3748,0x28,
5.128930000000000,3749,0x3A,
5.129282500000000,3750,0x2D,
5.131274083333333,3751,0x26,
5.131432750000000,3752,0x3C,
5.132701666666667,3753,0x2C,
5.135274666666667,3754,0x2C,
5.135380416666667,3754,0x34,
5.136561166666667,3755,0x3A,
5.136913666666667,3756,0x2D,
5.138905000000000,3757,0x26,
5.139063666666667,3758,0x3C,
5.140332500000000,3759,0x2C,
5.142799666666667,3760,0x3C,
5.142905416666666,3760,0x30,
5.144086166666667,3761,0x3A,
5.144438666666667,3762,0x2D,
5.146430166666667,3763,0x26,
5.146588750000000,3764,0x3C,
5.147857666666667,3765,0x2C,
5.150536666666667,3766,0x2C,
5.150642416666667,3766,0x10,
5.151823250000000,3767,0x3A,
5.152175750000000,3768,0x2D,
5.154167083333333,3769,0x26,
5.154325666666667,3770,0x3C,
5.155594500000000,3771,0x0C,
5.158273166666667,3772,0x20,
5.158378916666667,3772,0x38,
5.159559666666667,3773,0x3A,
5.159912083333333,3774,0x2D,
5.161480500000000,3775,0x03,
5.175282166666666,3776,0x26,
5.175441083333333,3777,0x3C,
5.176711666666667,3778,0x0C,
5.179181750000000,3779,0x2A,
5.179287583333333,3779,0x38,
5.180469333333333,3780,0x3A,
5.180822000000000,3781,0x2D,
5.182708833333334,3782,0x26,
5.182867583333334,3783,0x3C,
5.184137083333333,3784,0x2C,
5.187134250000000,3785,0x20,
5.187240000000000,3785,0x04,
5.188421166666667,3786,0x3A,
5.188773750000000,3787,0x2D,
5.190765666666667,3788,0x26,
5.190924333333333,3789,0x3C,
5.192193333333333,3790,0x2C,
5.194766583333333,3791,0x21,
5.194872250000000,3791,0x3C,
5.196053083333333,3792,0x3A,
5.196405583333333,3793,0x2D,
5.198397083333333,3794,0x26,
5.198555666666667,3795,0x3C,
5.199824583333333,3796,0x2C,
5.202397500000000,3797,0x3E,
5.202503250000000,3797,0x04,
5.203684000000000,3798,0x3A,
5.204036500000000,3799,0x2D,
5.206027916666667,3800,0x26,
5.206186583333333,3801,0x3C,
5.207455583333333,3802,0x2C,
5.210451750000000,3803,0x20,
5.210557500000000,3803,0x04,
5.211738166666667,3804,0x3A,
5.212090666666667,3805,0x2D,
5.214082000000000,3806,0x26,
5.214240666666667,3807,0x3C,
5.215509500000000,3808,0x2C,
5.218505250000000,3809,0x20,
5.218610916666667,3809,0x04,
5.219791583333333,3810,0x3A,
5.220144083333333,3811,0x2D,
5.222135333333333,3812,0x26,
5.222293916666667,3813,0x3C,
5.223562833333333,3814,0x2C,
5.226558833333334,3815,0x20,
5.226664583333333,3815,0x04,
5.227845416666667,3816,0x3A,
5.228197916666667,3817,0x2D,
5.230189416666667,3818,0x26,
5.230348000000000,3819,0x3C,
5.231616833333334,3820,0x2C,
5.234612666666667,3821,0x20,
5.234718416666666,3821,0x04,
5.235899083333333,3822,0x3A,
5.236251500000000,3823,0x2D,
5.238242750000000,3824,0x26,
5.238401416666667,3825,0x3C,
5.239670166666667,3826,0x2C,
5.242560083333333,3827,0x20,
5.242665833333334,3827,0x10,
5.243846583333333,3828,0x3A,
5.244199000000000,3829,0x2D,
5.246190500000000,3830,0x26,
5.246349083333333,3831,0x3C,
5.247618000000000,3832,0x0C,
5.250296750000000,3833,0x20,
5.250402500000000,3833,0x38,
5.251583166666666,3834,0x3A,
5.251935666666666,3835,0x2D,
5.253504000000000,3836,0x03,
5.267551750000000,3837,0x26,
5.267710583333334,3838,0x3C,
5.268981333333334,3839,0x0C,
5.271451500000000,3840,0x2A,
5.271557333333333,3840,0x38,
5.272739083333334,3841,0x3A,
5.273091833333333,3842,0x2D,
5.274978750000000,3843,0x26,
5.275137416666666,3844,0x3C,
5.276406916666667,3845,0x2C,
5.279403833333333,3846,0x20,
5.279509583333334,3846,0x04,
5.280690500000000,3847,0x3A,
5.281043083333333,3848,0x2D,
5.283034750000000,3849,0x26,
5.283193416666666,3850,0x3C,
5.284462500000000,3851,0x2C,
5.287035833333333,3852,0x21,
5.287141583333334,3852,0x3C,
5.288322500000000,3853,0x3A,
5.288675000000000,3854,0x2D,
5.290666583333334,3855,0x26,
5.290825250000000,3856,0x3C,
5.292094166666667,3857,0x2C,
5.294667083333334,3858,0x3E,
5.294772833333333,3858,0x04,
5.295953500000000,3859,0x3A,
5.296306000000000,3860,0x2D,
5.298297333333333,3861,0x26,
5.298455916666667,3862,0x3C,
5.299724750000000,3863,0x2C,
